roundNumber,playerId,roundTimeMillis,locationX,locationY,viewRadians,matchId
1,342,6945,605.2442352941176,527.8218039215686,,86364
1,927,6945,241.58368627450977,523.0029803921569,,86364
1,1505,6945,641.9476078431372,730.292705882353,,86364
1,1652,6945,267.7659607843138,816.5496470588237,,86364
1,1685,6945,613.1952941176471,770.9314509803921,,86364
1,1913,6945,888.8319999999999,256.68266666666665,,86364
1,2059,6945,105.45192156862743,471.84313725490205,,86364
1,2829,6945,660.2591372549019,732.3005490196078,,86364
1,2899,6945,700.4963137254902,809.5623529411764,,86364
1,17674,6945,617.9338039215686,615.8456470588235,,86364
1,342,10554,604.1198431372549,525.5730196078431,,86364
1,927,10554,366.5518431372549,537.0578823529412,,86364
1,1505,10554,614.1590588235294,736.3965490196078,,86364
1,1652,10554,356.0307450980393,846.7476078431373,,86364
1,1913,10554,884.9769411764705,256.84329411764696,,86364
1,2059,10554,152.1141960784314,461.56298039215693,,86364
1,2829,10554,619.8613333333333,771.0117647058823,,86364
1,2899,10554,640.2610196078431,744.9098039215686,,86364
1,17674,10554,590.5468235294118,567.5770980392157,,86364
1,342,11239,601.3891764705883,525.8139607843137,,86364
1,927,11239,402.61270588235294,536.4956862745098,,86364
1,1652,11239,374.90447058823537,845.7035294117647,,86364
1,1913,11239,884.9769411764705,256.84329411764696,,86364
1,2059,11239,159.74400000000003,444.69709803921575,,86364
1,2829,11239,627.0092549019607,769.8070588235294,,86364
1,2899,11239,647.8105098039216,736.5571764705882,,86364
1,17674,11239,586.6917647058824,567.6574117647059,,86364
1,342,21426,629.9808627450981,527.0186666666666,,86364
1,927,21426,469.0321568627451,464.5345882352941,,86364
1,1652,21426,425.98400000000004,674.7156078431373,,86364
1,1913,21426,812.3733333333332,321.4958431372549,,86364
1,2059,21426,49.63388235294116,641.0641568627452,,86364
1,2829,21426,579.1422745098039,666.3629803921569,,86364
1,2899,21426,612.3118431372549,634.3178039215686,,86364
1,342,23132,618.094431372549,527.7414901960784,,86364
1,927,23132,469.7549803921569,458.10949019607847,,86364
1,1652,23132,419.88015686274514,719.9322352941177,,86364
1,1913,23132,785.227294117647,359.0826666666666,,86364
1,2059,23132,68.9091764705883,682.0241568627451,,86364
1,2899,23132,593.1971764705883,616.0062745098039,,86364
1,342,33765,638.4138039215686,683.8713725490196,,86364
1,927,33765,474.25254901960784,599.8632156862745,,86364
1,1652,33765,455.7000784313726,869.2354509803922,,86364
1,1913,33765,615.6850196078432,605.4851764705882,,86364
1,2059,33765,264.71403921568634,812.3733333333334,,86364
2,342,9161,53.328313725490204,573.1187450980393,,86364
2,927,9161,661.2229019607843,448.9537254901961,,86364
2,1505,9161,524.4486274509804,560.8307450980392,,86364
2,1652,9161,314.7494901960785,791.0901960784315,,86364
2,1685,9161,580.1863529411764,589.6633725490195,,86364
2,1913,9161,898.9515294117646,339.24517647058815,,86364
2,2059,9161,97.17960784313726,468.9518431372549,,86364
2,2829,9161,656.0025098039216,816.9512156862745,,86364
2,2899,9161,736.6374901960785,767.3173333333333,,86364
2,17674,9161,459.71576470588235,461.0810980392157,,86364
2,342,19373,17.749333333333368,763.462274509804,,86364
2,927,19373,663.6323137254902,449.5962352941176,,86364
2,1652,19373,439.07513725490196,662.1063529411765,,86364
2,1685,19373,740.4122352941176,467.345568627451,,86364
2,1913,19373,826.4282352941175,298.92768627450977,,86364
2,2059,19373,231.70509803921573,518.7463529411765,,86364
2,2829,19373,616.9700392156863,655.2796862745098,,86364
2,2899,19373,572.3959215686275,671.4227450980393,,86364
2,17674,19373,459.8763921568627,443.9742745098039,,86364
2,342,36515,45.69850980392164,703.4679215686275,,86364
2,1652,36515,665.6401568627451,449.75686274509803,,86364
2,1685,36515,603.3970196078432,422.04862745098035,,86364
2,1913,36515,947.3003921568627,275.39576470588224,,86364
2,2059,36515,267.28407843137256,542.6798431372549,,86364
2,2829,36515,725.1526274509804,402.4520784313725,,86364
2,2899,36515,528.6249411764705,546.3742745098039,,86364
2,17674,36515,600.9072941176471,245.43874509803925,,86364
2,342,37031,46.01976470588244,709.812705882353,,86364
2,1652,37031,642.3491764705882,451.20250980392154,,86364
2,1685,37031,604.601725490196,422.12894117647056,,86364
2,1913,37031,950.5129411764706,274.59262745098033,,86364
2,2059,37031,275.71701960784316,546.2939607843138,,86364
2,2829,37031,729.891137254902,410.80470588235283,,86364
2,2899,37031,527.9824313725491,538.0216470588235,,86364
2,342,50217,399.4804705882352,275.95796078431374,,86364
2,1652,50217,582.7563921568626,170.10447058823524,,86364
2,1685,50217,577.8572549019608,274.9941960784314,,86364
2,1913,50217,898.5499607843137,426.8674509803921,,86364
2,2059,50217,226.56501960784317,518.5857254901961,,86364
2,2829,50217,625.4832941176469,227.4484705882353,,86364
2,342,61405,459.1535686274509,296.35764705882355,,86364
2,1685,61405,582.3548235294116,160.46682352941173,,86364
2,1913,61405,841.4469019607843,199.9811764705882,,86364
2,2059,61405,256.0401568627451,482.76580392156865,,86364
2,2829,61405,632.7115294117646,173.1563921568627,,86364
2,342,77188,551.4340392156862,132.03576470588234,,86364
2,1913,77188,956.2955294117646,279.57207843137246,,86364
2,2059,77188,252.18509803921563,331.0531764705883,,86364
2,2829,77188,635.9240784313724,155.00549019607843,,86364
3,342,41639,140.70964705882352,457.3063529411765,,86364
3,927,41639,497.06164705882355,536.4153725490196,,86364
3,1505,41639,837.7524705882353,635.6028235294117,,86364
3,1652,41639,146.9741176470589,797.7562352941177,,86364
3,1685,41639,760.1694117647058,529.6690196078431,,86364
