roundNumber,playerId,roundTimeMillis,locationX,locationY,viewRadians,matchId
1,1505,26673,507.9283086053413,170.95026706231454,1.361495,81270
1,1652,26673,223.76071216617208,424.06362017804156,0.79399246,81270
1,1685,26673,829.9565578635015,406.7437388724036,5.185046,81270
1,2829,26673,697.5962017804154,332.48094955489614,2.2091236,81270
1,2899,26673,678.8178041543026,279.366646884273,2.456671,81270
1,3615,26673,740.1362611275964,360.800474777448,,81270
1,3659,26673,821.0231454005934,423.5774480712166,5.208728,81270
1,4054,26673,646.7912166172107,395.0148367952522,1.2016826,81270
1,14340,26673,649.7082492581602,536.6124629080119,5.8188696,81270
1,17446,26673,588.0251632047477,351.6847477744807,1.364917,81270
1,1505,28357,568.5782789317508,178.1820771513353,2.3348138,81270
1,1652,28357,246.42848664688427,364.56830860534126,0.5981576,81270
1,1685,28357,829.8957863501483,404.859821958457,4.996752,81270
1,2829,28357,713.8829673590504,320.56973293768544,2.4807777,81270
1,2899,28357,683.5579821958457,275.5380415430267,2.4645324,81270
1,3659,28357,792.946706231454,410.633115727003,5.5377803,81270
1,4054,28357,679.2432047477745,360.800474777448,,81270
1,14340,28357,656.6362017804154,534.3639169139466,5.626451,81270
1,17446,28357,610.8752522255193,343.2375074183976,1.1959308,81270
1,1505,28759,580.6110385756676,189.42480712166173,2.2969444,81270
1,1652,28759,249.7101483679525,351.13780415430267,1.9220779,81270
1,1685,28759,829.8957863501483,404.859821958457,4.9869723,81270
1,2829,28759,713.9437388724035,324.2767952522255,2.3845735,81270
1,2899,28759,682.2817804154303,276.57115727002963,2.4389327,81270
1,3659,28759,796.3499109792285,407.2299109792285,,81270
1,14340,28759,647.8851038575667,526.0989910979229,6.208499,81270
1,17446,28759,623.6980415430268,344.63525222551925,1.0687671,81270
1,1505,30734,624.6703857566765,248.37317507418402,2.6739202,81270
1,1652,30734,266.24,278.1512166172107,1.1651552,81270
1,1685,30734,788.5711572700296,241.566765578635,2.9583797,81270
1,2829,30734,703.8556676557863,322.1497922848665,4.8237944,81270
1,2899,30734,676.4477151335311,276.4496142433235,2.5776916,81270
1,14340,30734,641.1394658753709,451.9577448071217,0.6352594,81270
1,17446,30734,651.7744807121662,315.76878338278937,,81270
1,1505,32274,654.3876557863501,283.1952522255193,2.2797825,81270
1,1652,32274,318.6250445103858,253.41721068249262,3.1096547,81270
1,1685,32274,801.5154896142433,261.98599406528194,,81270
1,2829,32274,707.0157863501483,327.2545994065282,2.7976263,81270
1,2899,32274,689.8782195845697,282.5875370919881,2.976943,81270
1,14340,32274,647.2166172106824,417.19643916913947,0.7816585,81270
1,1505,35242,727.1919287833828,334.7294955489614,3.8724396,81270
1,1652,35242,419.6272997032641,210.6340652818991,1.5560313,81270
1,2829,35242,734.7883679525222,347.126884272997,4.0346575,81270
1,2899,35242,652.0175667655786,330.11086053412464,3.9403174,81270
1,14340,35242,626.2504451038576,410.75465875370924,,81270
2,1505,44063,366.2091394658754,214.64498516320475,3.2874177,81270
2,1652,44063,632.7529970326409,273.83643916913945,2.302213,81270
2,1685,44063,653.7799406528189,442.9027893175074,,81270
2,2829,44063,804.9794658753709,336.4310979228487,3.4660218,81270
2,2899,44063,254.87572700296732,319.7797032640949,3.3748178,81270
2,3615,44063,380.3081305637982,589.0582789317507,1.4164389,81270
2,3659,44063,821.0231454005934,438.95264094955485,5.403055,81270
2,4054,44063,834.5751928783383,438.8918694362018,5.307574,81270
2,14340,44063,647.0343026706231,450.9854005934718,0.7264362,81270
2,17446,44063,817.8022551928783,366.8168545994065,4.6138306,81270
2,1505,47562,455.6040356083086,196.9604747774481,1.3333156,81270
2,1652,47562,659.553234421365,321.6028486646884,4.1013846,81270
2,2829,47562,803.946350148368,362.9274777448071,1.8450918,81270
2,2899,47562,264.59916913946586,283.1952522255193,2.6488972,81270
2,3615,47562,380.3081305637982,589.0582789317507,1.4164389,81270
2,3659,47562,821.813175074184,436.4610089020772,5.3640423,81270
2,4054,47562,819.9292581602374,428.6214836795252,5.220807,81270
2,14340,47562,642.4764391691394,488.60296735905047,5.52003,81270
2,17446,47562,817.1945400593472,365.9052818991098,,81270
2,1505,63718,588.8759643916914,192.03798219584564,5.1803484,81270
2,1652,63718,578.1801780415431,162.80688427299708,4.9340954,81270
2,2829,63718,805.6479525222552,348.76771513353117,4.656312,81270
2,2899,63718,339.65198813056384,199.026706231454,3.2297962,81270
2,3615,63718,318.8073590504451,423.15204747774476,,81270
2,3659,63718,829.9565578635015,364.2036795252226,4.8213973,81270
2,4054,63718,339.34813056379824,440.47192878338274,5.5287538,81270
2,14340,63718,494.6193471810089,452.2616023738873,4.7203465,81270
2,1505,65637,522.1488427299703,165.05543026706232,4.1126,81270
2,1652,65637,509.26528189910977,156.7905044510386,3.9380167,81270
2,2829,65637,804.9186943620178,372.34706231454004,1.4999452,81270
2,2899,65637,288.0569732937686,196.8997032640949,4.191305,81270
2,3659,65637,829.713471810089,370.0377448071216,,81270
2,4054,65637,305.3160830860534,405.1636795252225,0.22446264,81270
2,14340,65637,493.16083086053413,452.2008308605341,4.722168,81270
2,1505,74402,301.85210682492584,242.96451038575663,3.9017763,81270
2,1652,74402,350.83394658753707,274.50492581602373,4.483633,81270
2,2829,74402,633.9684272997033,341.11050445103854,4.501945,81270
2,2899,74402,212.57875370919885,260.77056379821954,4.149225,81270
2,4054,74402,280.8859347181009,285.74765578635015,1.678079,81270
2,14340,74402,332.2986350148368,398.23572700296734,0.0483204,81270
2,1505,75570,264.2345400593472,253.96415430267064,3.009515,81270
