roundNumber,playerId,roundTimeMillis,locationX,locationY,viewRadians,matchId
1,313,64699,684.5303264094955,428.013768545994,,81271
1,1505,64699,733.2083086053412,318.3819584569733,3.5594094,81271
1,1652,64699,329.19928783382795,245.27382789317505,3.1289384,81271
1,1685,64699,607.3505044510385,215.3742433234421,2.3498657,81271
1,2530,64699,595.500059347181,525.7343620178042,1.3535448,81271
1,2829,64699,205.4684866468843,430.1407715133531,4.212576,81271
1,2899,64699,588.2682492581603,368.21459940652824,2.1305082,81271
1,15890,64699,635.6700296735905,510.11608308605344,0.21092302,81271
1,15892,64699,599.2071216617211,530.6568545994065,1.5857487,81271
1,16892,64699,653.4760830860534,490.0007121661721,5.666894,81271
1,1505,77704,761.1024332344214,303.31062314540054,3.76784,81271
1,1652,77704,641.0179228486647,281.979821958457,2.078753,81271
1,1685,77704,588.3897922848664,354.72332344213646,1.9944426,81271
1,2530,77704,658.4593471810089,385.8383382789317,,81271
1,2829,77704,322.63596439169146,241.3236795252226,3.1598523,81271
1,2899,77704,587.052818991098,370.6454599406528,1.7909231,81271
1,15890,77704,697.5962017804154,354.3586943620178,3.8874907,81271
1,15892,77704,734.3021958456974,369.4300296735905,2.2117124,81271
1,16892,77704,784.6817804154302,414.21863501483676,1.6227598,81271
1,1505,80394,725.5510979228486,378.4242136498516,1.963182,81271
1,1652,80394,694.739940652819,308.5369732937686,2.4164026,81271
1,1685,80394,638.1008902077151,393.49554896142433,0.9336193,81271
1,2829,80394,413.0032047477745,207.960118694362,1.4853725,81271
1,2899,80394,620.5379228486647,384.4405934718101,1.4312289,81271
1,15890,80394,677.9062314540059,364.32522255192873,,81271
1,15892,80394,777.6322848664688,407.2906824925816,5.5996504,81271
1,16892,80394,807.8357270029674,431.3562017804154,5.636691,81271
1,1505,82609,765.599525222552,369.7946587537092,3.0465815,81271
1,1652,82609,739.6500890207715,331.0832047477745,2.5669239,81271
1,1685,82609,697.9608308605341,391.06468842729976,1.7387685,81271
1,2829,82609,495.59169139465877,179.15442136498518,1.0077276,81271
1,2899,82609,621.6318100890207,366.63454005934716,2.9364257,81271
1,15892,82609,768.2734718100891,401.3958456973294,,81271
1,16892,82609,796.9576261127596,398.053412462908,5.237697,81271
1,1505,84172,794.2229080118694,382.43513353115725,4.1092052,81271
1,1652,84172,760.3124035608308,353.8117507418398,2.6780434,81271
1,1685,84172,752.3513353115727,383.1036201780415,2.176338,81271
1,2829,84172,556.6670623145401,169.79560830860532,2.2731678,81271
1,2899,84172,623.2118694362018,377.93804154302666,2.7468112,81271
1,16892,84172,787.1126409495549,407.41222551928786,,81271
2,313,50884,300.393590504451,389.4238575667656,0.70371336,81271
2,1505,50884,831.5366172106825,419.68807121661723,2.9204113,81271
2,1652,50884,223.51762611275967,428.6214836795252,0.93145204,81271
2,1685,50884,595.1354302670624,329.6246884272997,2.9399693,81271
2,2530,50884,341.1105044510386,346.9445697329377,,81271
2,2829,50884,200.8498516320475,424.7928783382789,3.2770984,81271
2,2899,50884,344.39216617210684,217.44047477744812,3.1672866,81271
2,15890,50884,343.78445103857564,424.9144213649852,5.84092,81271
2,15892,50884,386.56759643916917,507.98908011869435,6.1055303,81271
2,16892,50884,308.29388724035607,388.5122848664688,0.20346689,81271
2,313,53674,300.393590504451,387.23608308605344,0.46593183,81271
2,1505,53674,748.7050445103857,390.0923442136499,4.574139,81271
2,1652,53674,251.59406528189913,401.15275964391697,1.9039366,81271
2,1685,53674,351.320118694362,304.9514540059347,3.6880748,81271
2,2829,53674,231.60023738872405,382.98207715133526,1.3581547,81271
2,2899,53674,348.46385756676557,219.2636201780415,3.3169463,81271
2,15890,53674,330.53626112759645,426.0083086053412,0.026844664,81271
2,15892,53674,361.16510385756675,444.4220771513353,5.804301,81271
2,16892,53674,316.133412462908,398.9042136498516,,81271
2,313,54675,304.8906824925816,390.3962017804155,0.33910567,81271
2,1505,54675,726.0980415430267,391.30777448071217,4.3344283,81271
2,1652,54675,257.7319881305638,392.0978041543027,1.1018783,81271
2,1685,54675,336.9172700296736,298.87430267062314,,81271
2,2829,54675,233.0587537091988,384.4405934718101,3.3165824,81271
2,2899,54675,343.6021364985163,229.16937685459936,3.4525821,81271
2,15890,54675,319.2327596439169,420.4173293768546,0.15183581,81271
2,15892,54675,341.6574480712166,446.42753709198814,5.830662,81271
2,313,59894,343.78445103857564,429.5938278931751,,81271
2,1505,59894,435.3063501483679,459.3110979228487,4.2113523,81271
2,1652,59894,302.459821958457,369.67311572700294,1.7210308,81271
2,2829,59894,217.98741839762613,431.113115727003,3.3095636,81271
2,2899,59894,316.13341246290804,238.46741839762615,3.3013191,81271
2,15890,59894,341.47513353115727,398.17495548961426,6.057018,81271
2,15892,59894,300.393590504451,376.3579821958457,2.5399835,81271
2,1505,62651,423.45590504451036,531.9938278931751,4.3991137,81271
2,1652,62651,324.9452818991098,350.773175074184,3.5059128,81271
2,2829,62651,217.07584569732938,430.93080118694365,3.3005521,81271
2,2899,62651,266.3615430267063,256.2127002967359,3.144191,81271
2,15890,62651,329.260059347181,406.6221958456973,6.199231,81271
2,15892,62651,309.81317507418396,387.2968545994065,,81271
2,1505,63940,412.82089020771514,571.373768545994,3.1751482,81271
2,1652,63940,333.5748367952522,350.4693175074184,3.516171,81271
2,2829,63940,201.51833827893176,431.59928783382793,3.2046702,81271
2,2899,63940,257.24581602373894,267.820059347181,3.1834,81271
2,15890,63940,326.4037982195846,368.8223145400593,,81271
3,313,10418,630.3829080118694,548.8275370919881,6.232678,81271
