roundNumber,playerId,roundTimeMillis,locationX,locationY,viewRadians,matchId
13,226,25614,280.3244912,227.8669474,2.299533427,83354
13,226,26815,285.498386,223.6990877,2.509784357,83354
13,226,45302,734.621193,175.4094035,1.670981267,83354
13,226,47344,784.9229474,205.6623158,3.843675727,83354
13,226,53641,770.3354386,251.3650526,7.838546327,83354
13,226,55051,774.6470175,266.5274386,,83354
14,226,55573,296.133614,220.7528421,2.556474167,83354
14,226,57282,292.8280702,216.4412632,2.562993527,83354
14,226,60290,277.7375439,221.9025965,,83354
15,226,35920,371.0113684,268.0364912,1.989769747,83354
15,226,38413,458.2489825,306.9844211,1.983723357,83354
15,226,40850,487.4958596,305.978386,,83354
16,226,3559,301.0919298,232.7534035,3.047540527,83354
16,226,6185,302.1698246,233.0408421,3.034309427,83354
16,226,7680,330.4106667,216.5131228,3.136415227,83354
16,226,11497,368.7837193,188.7034386,3.246957927,83354
16,226,72305,510.6346667,158.0912281,2.234721797,83354
16,226,74222,602.1838596,154.4982456,3.064167327,83354
16,226,79192,797.8576842,241.9514386,2.379587827,83354
16,226,81130,853.6926316,236.6338246,3.123563627,83354
17,226,25737,547.7142456,246.981614,3.385975627,83354
17,226,62962,649.3956491,470.3214035,4.490344327,83354
17,226,68595,491.7355789,522.7070877,6.391139327,83354
17,226,77871,442.2242807,300.8763509,,83354
18,226,28815,90.2557193,325.9553684,7.192639327,83354
18,226,42567,152.7017544,337.2373333,1.727322027,83354
18,226,44684,155.2168421,326.0272281,1.864554157,83354
18,226,51586,233.1845614,236.6338246,,83354
19,226,42148,228.0106667,236.2026667,2.546848427,83354
19,226,49109,102.9748772,298.2175439,2.269523877,83354
19,226,52873,123.5985965,273.5696842,,83354
20,226,25541,370.9395088,194.0210526,3.297771127,83354
20,226,36165,310.5055439,225.4237193,2.213150227,83354
20,226,37380,316.1105965,217.7347368,2.257347827,83354
20,226,39344,281.5461053,229.7352982,2.046617557,83354
20,226,49123,367.8495439,260.5630877,2.018717987,83354
20,226,68442,644.0061754,463.4228772,7.438609927,83354
20,226,73030,726.1417544,431.7327719,7.367058627,83354
20,226,74733,731.3875088,391.0602105,1.926346527,83354
