roundNumber,playerId,roundTimeMillis,locationX,locationY,viewRadians,matchId
1,226,2108,361.4540350877193,554.5409122807017,7.574455526794897,83354
1,286,2108,735.1242105263158,588.6023859649123,6.682242726794897,83354
1,1189,2108,409.0969824561403,522.060350877193,7.4654148267948965,83354
1,1505,2108,499.6401403508772,386.60491228070174,2.7487023267948967,83354
1,1652,2108,192.512,353.40575438596494,1.7847557667948966,83354
1,1667,2108,756.4665263157895,519.6889824561404,,83354
1,1685,2108,527.3061052631579,437.912701754386,3.2376757267948966,83354
1,2829,2108,678.067649122807,428.7865263157895,3.3090140267948964,83354
1,2899,2108,888.4008421052631,467.30329824561403,4.333879826794897,83354
1,3055,2108,742.0945964912281,593.0576842105263,6.630802026794896,83354
1,226,9315,526.0844912280702,561.2238596491228,7.528010726794896,83354
1,286,9315,835.6558596491228,516.814596491228,6.815476726794897,83354
1,1189,9315,542.3966315789473,549.9418947368421,,83354
1,1505,9315,495.6878596491228,302.8165614035088,2.9818666267948966,83354
1,1652,9315,339.32126315789475,376.40084210526317,4.2109690267948965,83354
1,1685,9315,534.5639298245615,248.63438596491227,3.2204814267948967,83354
1,2829,9315,733.0402807017543,356.92687719298243,2.5198509267948968,83354
1,2899,9315,915.3482105263158,266.4555789473684,3.3820451267948966,83354
1,3055,9315,841.8357894736843,517.3894736842105,6.616683326794896,83354
1,226,11271,586.8058947368421,522.6352280701755,6.963148326794896,83354
1,286,11271,861.4534736842105,505.53263157894736,,83354
1,1505,11271,476.93249122807015,299.29543859649124,2.4155543267948967,83354
1,1652,11271,339.32126315789475,376.40084210526317,2.2314177867948963,83354
1,1685,11271,577.9671578947368,216.6568421052632,7.245461326794897,83354
1,2829,11271,726.4291929824561,348.0162807017544,2.665024026794897,83354
1,2899,11271,894.4370526315789,256.68266666666665,3.2725562267948964,83354
1,3055,11271,870.3640701754385,517.8924912280702,6.375007026794896,83354
1,226,11561,591.0456140350877,513.2934736842105,6.9678190267948965,83354
1,1505,11561,469.0279298245614,296.8522105263158,3.9181691267948966,83354
1,1652,11561,339.32126315789475,376.40084210526317,1.9887597967948967,83354
1,1685,11561,583.500350877193,206.02161403508774,7.449097926794897,83354
1,2829,11561,729.447298245614,354.48364912280704,2.3230035267948965,83354
1,2899,11561,894.4370526315789,256.68266666666665,,83354
1,3055,11561,870.4359298245614,517.8924912280702,6.3757036267948966,83354
1,226,20621,704.8712982456141,381.9340350877193,7.615664826794896,83354
1,1505,20621,550.2293333333333,166.78624561403512,2.754846726794897,83354
1,1652,20621,268.3239298245614,541.8217543859649,7.783087326794896,83354
1,1685,20621,881.5023157894736,244.46652631578945,,83354
